# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Sat Oct  4 11:56:26 2025
#
# User preference: *
#
# COLUMN koi_period:     Orbital Period [days]
# COLUMN koi_duration:   Transit Duration [hrs]
# COLUMN koi_prad:       Planetary Radius [Earth radii]
# COLUMN koi_insol:      Insolation Flux [Earth flux]
# COLUMN koi_teq:        Equilibrium Temperature [K]
# COLUMN koi_steff:      Stellar Effective Temperature [K]
# COLUMN koi_srad:       Stellar Radius [Solar radii]
#
loc_rowid,koi_period,koi_duration,koi_prad,koi_insol,koi_teq,koi_steff,koi_srad
8985,4.182244160,6.20900,1.07,500.70,1206.0,6057.00,0.9990
8986,0.643002821,1.02608,36.82,5409.39,2188.0,5681.00,1.0360
8987,1.951195410,1.90700,0.47,287.41,1050.0,4936.00,0.6280
8988,53.220416998,17.73440,55.22,43.63,655.0,5653.00,2.0570
8989,8.001889700,3.42500,0.90,131.75,864.0,5830.00,0.8760
8990,383.853620000,9.76000,2.78,2.29,314.0,6675.00,1.2930
8991,2.564012541,0.94330,7.27,2065.56,1720.0,6274.00,1.4280
8992,0.715381720,5.00000,,7377.38,,,
8993,2.264471713,7.18030,102.12,4637.68,2103.0,6782.00,1.7520
8994,18.360223900,2.35200,2.04,38.90,637.0,5713.00,0.8560
8995,5.213950460,3.18800,1.24,492.29,1201.0,5529.00,1.4120
8996,24.996068000,5.62300,2.40,31.43,604.0,5761.00,0.9560
8997,8.942964500,1.80300,0.89,19.51,536.0,4183.00,0.5940
8998,281.509095000,40.96300,85.77,52.05,685.0,4797.00,10.7090
8999,2.405625303,0.62830,1.11,459.66,1180.0,5450.00,0.8300
9000,3.258249472,2.63580,79.23,4234.38,2057.0,6712.00,2.3610
9001,552.829506300,16.08510,56.89,0.65,229.0,5956.00,0.9290
9002,0.773595312,0.78100,0.96,3613.97,1976.0,5973.00,0.9350
9003,0.773530100,1.33500,1.87,8868.22,2474.0,6296.00,1.3500
9004,533.659300000,12.81000,1.92,0.42,205.0,5695.00,0.8390
9005,2.421868980,6.22000,,,,,
9006,44.827323809,6.86103,429.00,87.20,779.0,5160.00,3.2790
9007,7.535894184,8.30590,24.64,40.28,642.0,4969.00,0.5370
9008,0.562498925,0.67430,2.88,4880.50,2129.0,5638.00,0.9330
9009,0.755049082,2.09643,30.47,1372.84,1551.0,5242.00,0.6220
9010,1.012694226,3.60170,42.51,5846.79,2230.0,6487.00,1.2330
9011,10.303356001,5.98633,69.66,90.76,787.0,5497.00,0.9000
9012,2.214029545,5.64264,94.23,3041.80,1894.0,6604.00,1.5260
9013,2.441988077,3.94526,90.39,3721.74,1993.0,6078.00,2.0590
9014,2.442001930,3.14600,0.95,518.48,1217.0,5587.00,0.8510
9015,384.847556000,9.96900,1.09,0.56,220.0,5579.00,0.7980
9016,2.131225773,5.49320,35.68,1382.47,1555.0,6181.00,1.0280
9017,0.839907158,1.01900,0.92,1705.12,1640.0,5120.00,0.8530
9018,1.219736039,4.89465,135.43,10982.55,2611.0,7358.00,1.6370
9019,2.015152464,8.17997,132.05,4657.05,2107.0,6988.00,1.6490
9020,0.828206570,2.70353,35.67,1109.75,1473.0,5033.00,0.6550
9021,1.761377800,1.35500,2.32,2621.69,1824.0,6544.00,1.2070
9022,2.537081943,4.80903,67.96,2032.57,1712.0,6735.00,1.3090
9023,14.443127448,8.33598,92.28,462.07,1182.0,5757.00,2.7360
9024,5.613869080,5.07753,34.24,61.43,714.0,4504.00,0.7090
9025,9.080194398,8.18777,76.40,248.49,1013.0,6461.00,1.1310
9026,9.934420750,7.82190,34.03,50.35,679.0,5382.00,0.6690
9027,2.071939672,4.45367,75.64,1953.33,1696.0,6140.00,1.2540
9028,8.589364400,6.97500,1.21,93.09,792.0,5602.00,0.8170
9029,8.589644815,9.49469,140.07,940.15,1412.0,6331.00,2.1940
9030,11.772814600,4.13200,0.93,90.86,788.0,5410.00,1.0560
9031,1.009671584,4.37759,125.31,27692.04,3287.0,7652.00,2.2420
9032,2.465065010,6.21800,1.14,3777.82,1999.0,6881.00,1.7140
9033,1.758599866,0.27290,1.60,347.10,1101.0,4744.00,0.7250
9034,1.260575815,2.36064,29.91,935.70,1410.0,5388.00,0.7150
9035,1.889122730,4.21900,0.59,573.44,1248.0,5413.00,0.7540
9036,0.609125246,0.65500,0.96,3049.07,1896.0,5595.00,0.7960
9037,14.157371700,3.78600,1.10,86.67,778.0,6122.00,0.9640
9038,1.566528935,3.25930,49.66,1371.70,1551.0,5883.00,0.9050
9039,4.529776320,26.75200,12.22,6213.27,2264.0,8912.00,2.2990
9040,1.291964282,1.83780,10.97,572.64,1249.0,4995.00,0.6380
9041,37.464697400,4.95400,0.97,49.61,677.0,6266.00,1.3420
9042,4.327440480,4.53900,0.58,585.32,1254.0,5888.00,1.2270
9043,11.579581620,2.47000,,,,,
9044,6.319159990,3.46500,1.04,829.72,1369.0,6254.00,1.7060
9045,2.583938410,2.16900,0.77,1103.30,1470.0,6164.00,1.0900
9046,0.876305040,1.11000,22.24,3156.02,1911.0,6032.00,0.9290
9047,6.559536800,4.32400,0.62,320.09,1079.0,5950.00,1.1960
9048,31.532298700,3.49000,0.74,10.65,461.0,5183.00,0.7390
9049,14.751006800,2.25000,1.70,36.94,629.0,5295.00,0.8000
9050,15.582794732,3.76683,14.00,5.86,397.0,3849.00,0.5460
9051,1.529283907,14.00750,2.26,9998.13,2550.0,6438.00,2.2660
9052,2.908454772,2.60050,40.85,416.75,1153.0,5631.00,0.7640
9053,1.540396094,2.80440,48.81,1455.18,1576.0,5780.00,1.0000
9054,1.540395674,2.80168,117.33,15595.35,2850.0,7394.00,2.2830
9055,2.344138713,0.44950,2.43,2469.65,1797.0,5313.00,2.0950
9056,0.918493330,2.39900,0.93,5576.70,2205.0,6469.00,1.1930
9057,1.341078755,3.86492,41.80,3533.56,1968.0,6368.00,1.2250
9058,316.950146000,5.33000,,,,,
9059,589.748510000,12.74000,2.03,0.53,217.0,6003.00,0.9320
9060,235.297617300,87.01300,82.92,27.65,585.0,4894.00,5.5680
9061,54.543129960,7.03000,,,,,
9062,7.453929700,14.21000,,520.65,,,
9063,36.136968000,15.42000,1.30,30.69,600.0,6258.00,1.0460
9064,0.933746709,3.43500,0.36,3026.99,1893.0,6302.00,0.8150
9065,0.933767380,4.03600,0.63,1879.00,1678.0,5611.00,0.7870
9066,0.933740730,4.29600,0.84,831.95,1371.0,4753.00,0.7170
9067,0.933696590,4.44400,0.78,1891.43,1680.0,5619.00,0.8380
9068,0.933747300,3.44600,0.60,1652.84,1625.0,5649.00,0.7410
9069,677.357940000,9.69800,7.12,5.35,388.0,6335.00,3.5230
9070,4.055124200,12.00000,3.13,3887.31,2013.0,7064.00,2.5310
9071,12.928455300,2.49000,0.64,3.26,343.0,3578.00,0.3750
9072,21.681711500,7.18000,0.89,60.99,713.0,6297.00,1.0310
9073,466.081010000,23.69000,2.13,2.05,305.0,6098.00,1.5900
9074,0.665739030,1.27000,,,,,
9075,4.020189030,3.61600,0.60,754.66,1337.0,5788.00,1.3760
9076,3.796383639,8.67110,0.71,724.17,1323.0,6017.00,1.2100
9077,0.710592390,4.92000,3.92,28640.03,3318.0,7454.00,1.8530
9078,3.339309570,2.59700,1.20,498.37,1205.0,5700.00,1.0060
9079,3.363792890,23.70000,44.77,2712.28,1840.0,5947.00,2.4070
9080,4.292516560,4.25400,3.66,403.88,1144.0,6032.00,0.9730
9081,4.987924040,1.61800,0.73,13.07,485.0,3606.00,0.3950
9082,0.907818056,1.67900,0.55,3871.99,2012.0,6210.00,1.0140
9083,297.714020000,13.41300,45.69,58.76,706.0,4916.00,10.8010
9084,3.875943160,2.31400,0.68,323.21,1081.0,5713.00,0.8930
9085,5.683256480,1.77800,0.97,589.92,1257.0,6072.00,1.2860
9086,0.933737610,3.30300,1.00,4359.29,2073.0,5534.00,1.3260
9087,0.687739345,0.18660,1.53,15318.29,2837.0,6823.00,1.4930
9088,9.524076544,10.48910,151.00,882.28,1390.0,5180.00,3.3710
9089,11.637858887,11.88510,77.01,151.54,895.0,6360.00,1.0580
9090,50.900813000,3.30000,,,,,
9091,91.649983000,10.29400,2.27,24.57,568.0,6705.00,1.6080
9092,541.742985000,10.47000,3.39,0.90,248.0,6373.00,1.0470
9093,14.586219500,2.73300,1.17,57.32,702.0,5904.00,0.8190
9094,0.938074536,1.96180,417.01,251840.36,5718.0,4697.00,17.0320
9095,0.698359996,1.49590,28.97,3702.25,1990.0,5761.00,0.9560
9096,563.948540000,15.63100,2.55,0.45,209.0,5853.00,0.8680
9097,0.983762040,10.05200,12.44,73867.88,4203.0,6431.00,5.2940
9098,2.403704619,0.89270,27.04,54903.00,3903.0,6244.00,10.1050
9099,33.657668940,40.78700,78.44,508.66,1211.0,4774.00,6.4470
9100,44.113873000,3.95600,4.90,424.45,1158.0,7854.00,3.4620
9101,0.892988877,2.44280,2.94,27545.43,3285.0,6228.00,2.9750
9102,0.705816203,5.55000,15.33,4650.24,2109.0,6106.00,0.9660
9103,374.516480000,6.08800,73.10,0.55,220.0,5714.00,0.7110
9104,10.348211200,2.08900,1.29,64.97,724.0,5383.00,0.8220
9105,1.760927600,5.18900,1.53,15818.72,2860.0,8784.00,1.9670
9106,321.241942840,10.16000,,,,,
9107,1.463148937,11.04000,15.82,7470.01,2371.0,6525.00,1.8050
9108,374.514471000,6.62900,139.55,1.79,295.0,6446.00,1.1550
9109,482.620110000,12.86000,1.98,1.12,263.0,6315.00,1.0950
9110,1.525924746,1.95500,8.86,48691.77,3786.0,5000.00,10.5330
9111,1.253831620,7.68000,0.47,4677.63,2109.0,6472.00,1.2990
9112,12.822524960,18.80000,20.12,165.54,915.0,5845.00,1.3520
9113,10.155158700,1.80200,0.94,63.73,721.0,5275.00,0.7960
9114,0.708965461,3.94600,1.13,8061.29,2417.0,6528.00,1.1550
9115,0.648772102,2.61400,2.60,47393.05,3758.0,4973.00,4.7080
9116,0.963919960,3.01000,,,,,
9117,11.768725070,1.11000,,,,,
9118,0.937051320,4.80800,6.09,159426.96,5094.0,6691.00,7.7810
9119,451.865790000,13.47000,1.85,10.97,464.0,9024.00,2.0050
9120,491.525710000,12.43000,1.43,0.15,159.0,4541.00,0.6690
9121,411.540396440,17.33000,,,,,
9122,608.205720000,13.63000,1.46,0.10,143.0,4486.00,0.6460
9123,480.037590000,16.25000,1.14,0.03,109.0,3622.00,0.4300
9124,0.879851970,1.30000,,,,,
9125,7.227432100,4.96700,1.28,206.77,967.0,6075.00,0.9690
9126,0.592618966,0.81100,0.86,4626.58,2103.0,5926.00,0.8870
9127,0.532854237,3.23100,1.21,20292.47,3042.0,6266.00,1.6130
9128,91.069934000,17.33000,1.59,349.47,1103.0,9051.00,4.2320
9129,0.566802672,3.54500,1.08,14458.31,2791.0,5102.00,1.9610
9130,0.566796331,5.19400,1.50,7979.99,2411.0,6319.00,1.0320
9131,0.566785459,2.89300,0.84,6410.46,2280.0,6063.00,1.0120
9132,0.566792936,2.84600,0.79,22251.32,3114.0,6432.00,1.6030
9133,0.566800400,3.81300,0.88,5739.87,2222.0,6215.00,0.8720
9134,0.566793614,5.72300,21.63,781981.98,7584.0,3789.00,27.3840
9135,0.566798676,2.77700,0.68,4160.07,2051.0,5490.00,0.8870
9136,0.566763800,1.73000,0.75,5335.09,2178.0,5766.00,0.9400
9137,38.510775730,38.85580,18.68,3.64,352.0,4374.00,0.6350
9138,4.239653090,3.29000,,,,,
9139,0.577910513,1.36200,1.10,4429.84,2081.0,5730.00,0.9080
9140,0.566807725,2.16000,0.94,9645.51,2524.0,5018.00,1.7340
9141,0.566807422,5.14800,1.13,12227.82,2680.0,5616.00,1.5470
9142,1.345078434,10.19000,12.16,6894.58,2324.0,6664.00,1.6750
9143,366.088938000,11.88700,2.57,1.03,257.0,5941.00,0.9450
9144,439.107696900,26.22590,24.70,0.57,221.0,5810.00,0.8110
9145,414.450080000,19.15000,7.01,4.17,364.0,7037.00,1.6830
9146,5.431036160,2.46900,0.66,137.10,873.0,5374.00,0.7210
9147,0.594003994,5.55700,1.55,142174.84,4952.0,8596.00,2.9680
9148,328.322110000,13.53000,1.30,0.33,193.0,4906.00,0.6680
9149,381.979770000,15.70000,1.55,0.07,132.0,3761.00,0.5260
9150,67.412998000,9.10000,1.57,25.32,572.0,6525.00,1.3590
9151,2.088027990,24.01700,1.93,3806.17,2003.0,6593.00,1.6700
9152,10.421278800,28.48320,36.90,549.92,1235.0,6183.00,2.0730
9153,359.824991300,5.22000,,,,,
9154,0.778705577,6.44500,59.33,75864.33,4233.0,7846.00,3.0660
9155,4.447091070,16.79000,0.96,537.35,1228.0,6137.00,1.0760
9156,293.706960000,11.03000,6140.44,1.34,274.0,6054.00,0.8930
9157,27.795762425,15.50560,81.48,43.51,655.0,5915.00,1.1300
9158,20.733748565,6.28773,69.80,45.06,661.0,5620.00,0.9740
9159,24.238241803,4.16665,102.31,93.68,793.0,6457.00,1.3650
9160,11.258825027,8.95920,87.18,322.25,1080.0,6217.00,1.4640
9161,28.162612575,3.19576,23.52,11.52,470.0,4936.00,0.7610
9162,75.378956896,7.70352,58.76,4.17,365.0,5420.00,0.7710
9163,9.058466200,6.37600,2.46,695.41,1310.0,5198.00,3.2070
9164,3.916915500,2.11000,,,,,
9165,342.553157230,73.80680,830.99,70.22,738.0,4857.00,14.2190
9166,362.747593000,16.45000,2.51,5.13,384.0,6176.00,2.1600
9167,0.536650344,2.87800,1.57,30860.16,3380.0,5490.00,2.8250
9168,0.694611128,1.11500,0.64,945.45,1415.0,4612.00,0.6620
9169,7.475184100,5.16600,0.85,439.51,1168.0,5616.00,1.6020
9170,328.048500000,13.75000,2.22,1.72,292.0,6268.00,1.1000
9171,1.721287520,2.36600,0.65,944.49,1415.0,5813.00,0.8330
9172,0.784294574,4.18831,87.26,11702.60,2651.0,6576.00,1.4550
9173,361.510990000,4.86800,6.85,68.36,733.0,9492.00,4.2980
9174,1.414358610,2.28500,0.74,1458.20,1578.0,5470.00,0.9940
9175,0.616343903,0.76560,1.72,9411.28,2513.0,6045.00,1.3400
9176,1.043478580,2.01200,1.09,12313.82,2688.0,6014.00,2.2460
9177,364.339290000,13.48600,4.40,0.64,228.0,5606.00,0.8000
9178,352.710091000,2.90100,3.75,1.09,261.0,6112.00,0.9080
9179,33.893817700,2.01200,1.22,18.27,527.0,5818.00,0.8480
9180,224.591055000,3.23200,2.17,5.56,392.0,5786.00,1.7710
9181,374.939990980,17.08490,4.67,4.99,381.0,5382.00,2.9090
9182,24.278380100,4.56400,2.03,8.27,432.0,4450.00,0.7070
9183,382.589100000,11.70000,2.15,2.05,305.0,6337.00,1.2390
9184,11.928319400,6.69000,0.98,37.80,632.0,5010.00,0.7500
9185,0.603351522,0.83580,3.91,45493.51,3730.0,6240.00,2.9480
9186,31.972800450,4.90000,5.88,36.33,626.0,6340.00,1.0100
9187,8.391400240,1.19300,1.10,169.89,921.0,5892.00,0.9350
9188,0.532493086,2.14500,1.87,135046.96,4893.0,6894.00,4.0320
9189,0.812678859,0.84100,0.83,7917.14,2403.0,6636.00,1.2360
9190,183.836254000,13.08800,51.64,124.46,852.0,4959.00,11.9630
9191,5.959695593,1.83830,1.13,182.40,937.0,5717.00,0.8840
9192,392.601892000,3.21000,2.25,0.41,204.0,5307.00,0.7530
9193,452.652060000,19.87000,2.41,3.33,345.0,6664.00,1.7300
9194,234.663191860,7.62700,1.68,2.73,328.0,6306.00,1.0760
9195,351.204993000,22.41400,3.57,1.04,258.0,5845.00,0.9180
9196,260.446151000,9.31400,25.39,32.37,608.0,4845.00,7.7960
9197,87.487573000,5.88100,1.87,4.79,377.0,5774.00,0.8180
9198,11.945137600,6.89300,3.32,755.16,1337.0,5094.00,4.1630
9199,277.133670000,9.67000,1.84,2.09,307.0,6461.00,0.9710
9200,3.381607000,7.62700,117.25,314164.85,6037.0,3974.00,59.4370
9201,0.660655454,7.11100,16.81,9210.84,2497.0,6520.00,1.2150
9202,145.750554000,13.99900,15.34,74.07,748.0,5096.00,8.0380
9203,2.178139540,2.06300,1.00,4372.75,2073.0,6511.00,1.8510
9204,384.097810000,12.55000,1.63,2.80,330.0,5884.00,1.6280
9205,0.505322676,5.27270,46.59,6291.87,2275.0,5941.00,0.9240
9206,333.716340480,4.82360,3.53,4.05,362.0,6045.00,1.7190
9207,322.507410000,20.68800,2.11,1.03,257.0,5708.00,0.9330
9208,373.871600000,16.78000,2.19,1.44,279.0,5846.00,1.1160
9209,171.046664000,2.43800,32.31,110.64,827.0,4932.00,12.0480
9210,0.799868354,6.61300,34.70,2581.61,1816.0,5568.00,0.8820
9211,345.767100000,15.38000,2.50,3.02,336.0,5845.00,1.7020
9212,350.341140000,16.97000,2.50,0.39,202.0,5188.00,0.6900
9213,363.971650000,5.70200,40.48,0.68,231.0,5648.00,0.8410
9214,395.237530000,18.49400,3.17,0.61,225.0,5648.00,0.8410
9215,385.972410000,12.16700,1.72,2.65,325.0,6732.00,1.3160
9216,89.667675000,3.72600,78.77,818.91,1364.0,4742.00,21.2910
9217,5.048745100,4.00700,0.67,170.39,922.0,5450.00,0.8300
9218,321.020940000,7.51000,1.96,0.69,232.0,5334.00,0.8100
9219,122.115550000,16.07000,2.96,3.60,351.0,5592.00,0.8940
9220,1.213742728,3.59600,1.18,10804.60,2599.0,6532.00,1.9870
9221,225.488050000,19.46000,1.70,1.20,267.0,5663.00,0.7820
9222,366.748660000,12.44600,2.35,1.48,281.0,6136.00,1.0870
9223,0.933748940,4.63700,0.18,8.36,433.0,2661.00,0.1160
9224,0.734548624,2.20700,0.84,4454.22,2082.0,6046.00,1.0070
9225,317.994840000,7.28000,2.22,0.79,241.0,5665.00,0.8200
9226,432.967320000,10.85000,1.64,0.12,151.0,4403.00,0.5760
9227,614.390540000,9.31200,2.43,1.24,269.0,6228.00,1.4270
9228,578.887610000,18.52100,1.69,2.32,315.0,6180.00,1.9170
9229,238.561202000,11.90000,5.75,24.55,568.0,6565.00,3.3080
9230,218.771117000,3.20100,250.20,3757.91,1997.0,3297.00,151.1840
9231,375.177370000,20.52000,3.64,1.15,264.0,6089.00,1.0240
9232,334.874020000,35.42000,47.48,6.52,408.0,6122.00,2.3480
9233,370.240200000,31.46000,29.24,1.26,270.0,6296.00,0.9660
9234,1.674981200,2.70700,79.51,1540745.80,8986.0,3940.00,84.4610
9235,288.678554000,9.19700,0.96,0.21,172.0,4326.00,0.5750
9236,307.947357180,15.00000,76.66,13.83,492.0,4878.00,4.4610
9237,277.251180000,8.74200,5.02,2.02,304.0,6046.00,1.0480
9238,264.636540000,42.77000,42.55,4.75,376.0,6564.00,1.4610
9239,375.408923000,11.43800,4.48,128.15,858.0,11357.00,4.5280
9240,2.178127690,1.64500,0.78,963.16,1421.0,6014.00,0.9580
9241,67.176626864,3.11470,9.66,0.24,179.0,3391.00,0.3110
9242,0.933780680,3.70600,0.63,985.20,1427.0,4938.00,0.7530
9243,0.933738950,4.15600,0.64,3723.37,1993.0,6223.00,1.0060
9244,0.933737180,2.58200,0.48,4570.22,2097.0,6367.00,1.0870
9245,0.934206960,3.50000,,,,,
9246,359.338310000,18.56600,2.33,0.52,216.0,5316.00,0.7530
9247,213.201978000,15.39600,1.91,0.56,221.0,4594.00,0.7520
9248,77.773042000,2.28500,15.03,196.50,955.0,4763.00,7.0680
9249,381.782641000,4.52000,55.75,5.12,384.0,6056.00,2.2900
9250,354.789700000,12.62000,0.47,0.08,134.0,3778.00,0.5150
9251,235.544698000,8.93000,2.13,2.36,316.0,5533.00,1.2550
9252,0.933745798,6.44700,3.45,4570.22,2097.0,6367.00,1.0870
9253,115.284150000,11.39000,2.05,4.63,374.0,5780.00,1.0000
9254,423.730740000,19.40000,2.48,0.60,225.0,5743.00,0.8530
9255,293.386410000,15.23000,1.35,3.43,347.0,6392.00,1.3400
9256,677.562820000,10.53000,2.24,0.31,190.0,5511.00,0.8720
9257,66.716453000,3.85500,2.20,6.18,402.0,5447.00,0.8590
9258,371.212050000,19.95000,2.55,1.07,259.0,6106.00,0.9400
9259,190.783023000,4.06900,71.66,226.51,989.0,5013.00,19.8130
9260,34.573718512,2.17420,0.42,0.37,199.0,3374.00,0.2180
9261,0.855815630,10.27000,,,,,
9262,0.933749100,3.84200,0.79,1809.26,1662.0,5628.00,0.8080
9263,0.933744170,3.38500,0.64,4835.58,2126.0,6363.00,1.1310
9264,0.933746350,3.07400,0.63,3029.67,1895.0,5593.00,1.0940
9265,0.933746500,3.62900,0.63,2852.33,1863.0,6102.00,0.8870
9266,0.933716310,4.34400,0.70,2180.39,1743.0,5734.00,0.8830
9267,260.022650000,12.00900,3.13,0.53,217.0,5250.00,0.6080
9268,443.660000000,7.99000,33.20,2.85,331.0,6743.00,1.4330
9269,366.289990000,10.86900,68.39,46.47,666.0,5083.00,12.8680
9270,72.654984200,5.50300,34.52,56.33,699.0,6793.00,1.9600
9271,54.753883835,2.08650,2.21,17.47,521.0,6242.00,1.0470
9272,379.428180000,11.24000,1.89,0.95,252.0,5947.00,0.9450
9273,103.039788000,14.19700,2.05,0.46,210.0,3749.00,0.5810
9274,371.904640000,25.36000,2.88,1.28,271.0,6164.00,1.0450
9275,362.858010000,17.03000,1.90,3.66,353.0,6740.00,1.4710
9276,384.558321000,4.76000,14.33,5.03,382.0,5078.00,3.0000
9277,397.727330000,11.68300,1.48,0.97,253.0,6032.00,0.9730
9278,504.884190000,20.18000,25.19,0.14,157.0,4559.00,0.6550
9279,384.922750000,9.98000,1.64,1.87,298.0,6070.00,1.1910
9280,189.183958000,6.82900,3.31,2.23,312.0,5573.00,0.9810
9281,0.933761310,3.74700,0.61,1891.81,1682.0,5665.00,0.8200
9282,0.933772530,2.54400,0.43,1734.32,1644.0,5595.00,0.7960
9283,0.933760210,3.18200,0.40,253.97,1019.0,3885.00,0.5400
9284,0.933720080,2.59100,0.41,3704.01,1990.0,6221.00,0.9830
9285,0.933735910,4.51700,0.57,3116.05,1904.0,6028.00,0.9500
9286,0.933749110,3.50400,0.66,2442.70,1793.0,5978.00,0.8460
9287,0.933722610,3.05200,0.59,3430.76,1949.0,5984.00,1.0170
9288,312.610070000,14.85000,2.01,1.05,258.0,5818.00,0.9250
9289,429.601430000,18.11000,2.74,0.58,223.0,5587.00,0.8770
9290,499.881590000,13.39000,2.61,3.07,338.0,6486.00,1.8120
9291,197.377040000,18.71000,84.37,104.45,815.0,10974.00,2.6770
9292,1.657460340,4.57200,0.54,1808.13,1663.0,5860.00,1.1300
9293,0.566799395,1.53680,1.65,8550.93,2448.0,6322.00,1.0750
9294,203.840600000,9.33000,2.41,5.21,385.0,5548.00,1.6160
9295,14.395425000,5.12000,0.85,48.08,672.0,5715.00,0.7820
9296,231.157554000,8.48900,37.37,91.65,789.0,5386.00,11.8390
9297,495.065380000,21.09000,2.00,0.74,236.0,6075.00,0.9690
9298,595.781520000,15.97000,1.18,0.85,245.0,5618.00,1.2880
9299,365.709623000,13.55300,26.93,31.42,604.0,4787.00,8.5220
9300,495.662346000,4.42800,2.73,0.43,207.0,5515.00,0.8200
9301,655.257320000,20.05000,1.56,0.62,226.0,6420.00,0.9410
9302,7.752934200,5.07200,0.93,238.09,1002.0,5975.00,1.0720
9303,0.573762943,2.19600,0.39,1331.17,1538.0,4891.00,0.5710
9304,1.072934147,4.50475,81.42,9590.04,2523.0,7031.00,1.5230
9305,2.618545960,4.86600,1.18,3846.53,2008.0,5657.00,2.6820
9306,13.667809025,2.79930,0.91,58.32,705.0,5796.00,0.8070
9307,254.336707000,8.58500,13.97,27.88,586.0,5193.00,6.5020
9308,1.105123883,3.00100,0.83,2235.64,1755.0,5883.00,0.9590
9309,381.858520000,16.12100,8.30,9.93,453.0,4959.00,4.4860
9310,455.770764350,5.11490,5.34,7.28,419.0,6785.00,2.6230
9311,212.760495000,3.70300,2.80,13.13,485.0,7021.00,1.9760
9312,73.836858000,19.72200,25.09,403.37,1143.0,4769.00,14.7060
9313,160.243128000,5.39300,15.72,52.50,686.0,5128.00,6.7750
9314,402.415110000,5.15600,2.52,0.96,253.0,6251.00,0.8890
9315,369.281770000,26.96000,34.25,0.93,250.0,5900.00,0.9510
9316,462.463589000,5.00700,8.92,3.78,355.0,5059.00,2.7990
9317,490.639410000,16.50000,7.67,6.84,412.0,5037.00,4.8170
9318,331.554590000,5.35000,1.36,0.78,240.0,5762.00,0.8010
9319,0.939375593,2.84240,52.18,3333.58,1936.0,5826.00,0.9780
9320,31.191146800,7.00300,9.36,386.78,1131.0,4785.00,6.4430
9321,30.958722400,4.41100,2.34,52.49,686.0,6525.00,1.1610
9322,425.649710000,11.07000,1.58,1.48,281.0,6067.00,1.1950
9323,395.131380000,21.29100,0.97,0.44,208.0,5060.00,0.8690
9324,0.770658979,1.40100,0.68,1348.87,1548.0,5058.00,0.7390
9325,4.631891400,3.88000,0.64,297.79,1060.0,5926.00,0.8870
9326,362.131870000,5.59000,2.23,0.45,208.0,5176.00,0.7660
9327,9.144786100,5.42200,1.63,119.61,843.0,5849.00,0.9190
9328,29.485639200,4.27000,1.46,93.27,793.0,6870.00,1.4070
9329,0.786483923,7.03500,21.66,7999.91,2408.0,6315.00,1.2820
9330,3.650345250,1.52700,0.72,26.47,578.0,3704.00,0.4500
9331,0.943888500,2.59200,1.45,23572.82,3158.0,6947.00,2.2970
9332,43.943889100,5.26000,1.12,15.41,505.0,6008.00,0.8750
9333,40.244826000,4.30300,115.94,28103.18,3302.0,3674.00,89.8780
9334,135.428746000,7.39400,1.83,3.29,343.0,5849.00,0.9190
9335,380.039030000,18.50000,2.36,0.55,219.0,5477.00,0.8180
9336,380.294204000,12.35100,2.27,0.65,229.0,5518.00,0.8220
9337,373.746910000,28.37000,2.65,1.08,260.0,6131.00,0.9450
9338,315.810650000,23.66000,1.82,0.47,212.0,4875.00,0.8100
9339,16.934162800,3.94000,1.71,95.78,798.0,6321.00,1.1250
9340,527.686010000,4.81700,2.00,0.40,203.0,5657.00,0.8240
9341,267.911652000,4.12400,2.38,1.03,257.0,5291.00,0.9260
9342,309.191789000,11.39200,1.96,5.08,383.0,6299.00,1.7540
9343,99.299502000,3.63100,5.40,51.20,682.0,6832.00,2.5780
9344,371.477860000,12.30000,1.20,0.40,203.0,5162.00,0.7540
9345,1.996384230,2.40000,0.59,1505.17,1590.0,6249.00,1.0760
9346,400.114820000,12.37000,0.95,0.62,226.0,5547.00,0.9110
9347,29.365720400,8.73030,51.33,51.92,685.0,6167.00,1.1950
9348,1.035329922,3.80220,105.66,42120.85,3654.0,7030.00,3.5120
9349,1.126259750,3.62000,,,,,
9350,3.044636910,6.65600,0.68,721.48,1321.0,6181.00,0.9800
9351,377.672410000,15.82000,1.37,0.29,187.0,5031.00,0.6150
9352,242.036700000,11.01000,2.11,2.57,323.0,6086.00,1.1160
9353,502.256480000,14.84000,1.03,0.51,215.0,5637.00,0.8330
9354,7.508818000,6.50000,1.02,354.74,1107.0,6293.00,1.2130
9355,383.937324000,2.88400,7.90,5.43,389.0,5216.00,3.2070
9356,10.778155800,3.00500,1.24,186.22,942.0,6386.00,1.1230
9357,0.619618218,1.25170,3.34,50197.86,3818.0,5180.00,4.7170
9358,4.173637930,2.73800,2.52,5511.80,2197.0,6619.00,3.4100
9359,384.377060000,15.13900,50.93,49.27,676.0,4859.00,12.0230
9360,302.349710000,4.97800,1.98,0.44,208.0,4829.00,0.7940
9361,244.583230000,12.82200,2.33,2.72,328.0,6321.00,1.1250
9362,185.830130000,10.14000,1.01,4.42,370.0,6137.00,1.1870
9363,363.346158000,4.91100,22.36,19.65,537.0,4994.00,7.6190
9364,303.912250000,15.37000,1.97,0.81,242.0,5412.00,0.8870
9365,536.521970000,4.45800,3.00,1.31,273.0,5335.00,1.7940
