period,tranDur,radE,earthFlux,eqTemp,effTemp,radS,actual_label,predicted_label,confidence_positive,confidence_negative
0.005080,0.052070,0.003950,0.185194,0.167300,0.604900,0.252000,1.000000,1.000000,0.840432,0.159568
0.000735,0.050530,0.168340,19.525090,0.536600,0.661100,0.743500,0.000000,0.000000,0.011011,0.988989
0.004115,0.030250,0.001170,0.039527,0.113700,0.601100,0.092700,1.000000,1.000000,0.635371,0.364629
0.037465,0.049540,0.000970,0.004961,0.067700,0.626600,0.134200,1.000000,1.000000,0.806527,0.193473
0.013426,0.117810,0.001660,0.022445,0.098700,0.668600,0.133200,0.000000,1.000000,0.546990,0.453010
0.004027,0.013300,0.000980,0.057746,0.125000,0.617400,0.104100,1.000000,1.000000,0.749325,0.250675
0.004350,0.025276,0.533080,0.110734,0.147200,0.658500,0.141600,0.000000,0.000000,0.044078,0.955922
0.020131,0.032806,0.039890,0.004749,0.067000,0.600300,0.093200,0.000000,0.000000,0.035465,0.964535
0.001031,0.027810,0.002360,0.395446,0.202000,0.637100,0.107200,0.000000,0.000000,0.140588,0.859412
0.004662,0.037300,0.024120,0.043735,0.116600,0.619100,0.102500,0.000000,0.000000,0.099749,0.900251
0.000722,0.025424,0.040610,0.156097,0.160400,0.506700,0.071500,0.000000,0.000000,0.011633,0.988367
0.002192,0.030750,0.037560,0.036954,0.111800,0.530600,0.068700,0.000000,0.000000,0.008123,0.991877
0.022255,0.134540,0.002160,0.015440,0.089900,0.534900,0.238800,1.000000,1.000000,0.718901,0.281099
0.096926,0.301823,0.032891,0.000364,0.062657,0.046650,0.074600,1.000000,1.000000,0.953091,0.046909
0.080519,0.040440,0.001080,0.001211,0.047600,0.625100,0.111900,0.000000,1.000000,0.850672,0.149328
0.000626,0.011812,0.001760,0.201127,0.171100,0.492200,0.082300,1.000000,0.000000,0.471953,0.528047
0.002937,0.018952,0.001770,0.047318,0.119000,0.545500,0.090900,1.000000,1.000000,0.832665,0.167335
0.011042,0.237000,0.210448,0.394593,0.392600,0.069952,0.161000,0.000000,0.000000,0.473760,0.526240
0.006991,0.021568,0.001950,0.006205,0.071600,0.484700,0.076100,1.000000,1.000000,0.922316,0.077684
0.255195,0.668775,0.029641,0.000456,0.066289,0.057422,0.117321,1.000000,1.000000,0.939276,0.060724
0.046151,0.063427,0.010020,0.005780,0.070300,0.587700,0.196300,1.000000,1.000000,0.819126,0.180874
0.135769,0.462800,0.035804,0.002347,0.109000,0.067300,0.250000,1.000000,1.000000,0.794582,0.205418
0.017557,0.134910,0.017738,0.004863,0.119767,0.049090,0.080874,1.000000,1.000000,0.918426,0.081574
0.029764,0.321200,0.110372,0.026959,0.200700,0.064925,0.356000,0.000000,1.000000,0.584254,0.415746
0.091773,0.064730,0.002120,0.000392,0.035900,0.558600,0.079800,1.000000,1.000000,0.807639,0.192361
0.018347,0.028250,0.005650,0.012614,0.085500,0.546500,0.170200,1.000000,1.000000,0.820197,0.179803
0.025432,0.052377,0.043420,0.003092,0.060100,0.575400,0.090000,0.000000,0.000000,0.047165,0.952835
0.039400,0.057290,0.001520,0.001466,0.049900,0.591300,0.079500,1.000000,1.000000,0.807463,0.192537
0.019668,0.211764,0.042910,0.002236,0.055500,0.526000,0.071700,0.000000,0.000000,0.027247,0.972753
3.461615,0.741795,0.025450,0.000009,0.025089,0.058620,0.092603,1.000000,1.000000,0.956123,0.043877
0.240193,0.097200,0.002680,0.000186,0.029800,0.600400,0.097700,1.000000,1.000000,0.546114,0.453886
0.055457,0.230200,0.158197,0.001182,0.091800,0.057060,0.105000,1.000000,1.000000,0.940517,0.059483
0.039590,0.350000,0.202505,0.008521,0.150500,0.065510,0.173000,1.000000,1.000000,0.921543,0.078457
0.004435,0.021170,0.001150,0.026133,0.102600,0.565900,0.084200,0.000000,1.000000,0.798537,0.201463
0.053895,0.200000,0.143807,0.000109,0.050500,0.034930,0.067000,1.000000,1.000000,0.948338,0.051662
0.035164,0.311900,0.221885,0.002275,0.108100,0.043950,0.257000,1.000000,1.000000,0.776478,0.223522
0.000993,0.034878,0.040120,0.330231,0.193300,0.621700,0.098900,0.000000,0.000000,0.005894,0.994106
0.355847,0.166800,0.001680,0.000371,0.035400,0.682300,0.149300,1.000000,0.000000,0.247142,0.752858
0.372165,0.112880,0.005680,0.000144,0.027900,0.619400,0.112900,0.000000,0.000000,0.448269,0.551731
0.000537,0.029180,0.000900,0.219975,0.174500,0.504100,0.072800,0.000000,0.000000,0.029908,0.970092
0.024228,0.182900,0.076452,0.021402,0.189400,0.084090,0.192000,1.000000,0.000000,0.397737,0.602263
0.017790,0.044116,0.002700,0.004350,0.065500,0.556900,0.092700,1.000000,1.000000,0.936562,0.063438
0.035228,0.287400,0.039330,0.006380,0.140000,0.059520,0.139000,1.000000,1.000000,0.796760,0.203240
0.030271,0.396400,0.109691,0.018824,0.183500,0.062750,0.139000,1.000000,1.000000,0.872962,0.127038
0.001237,0.012420,0.001750,0.143930,0.156900,0.562100,0.087900,1.000000,0.000000,0.477262,0.522738
0.003596,0.031569,0.002390,0.066688,0.129600,0.576200,0.119600,1.000000,1.000000,0.905073,0.094927
0.043067,0.214900,0.116239,0.003137,0.117200,0.066180,0.123000,1.000000,1.000000,0.903731,0.096269
0.034465,0.246260,0.125399,0.004899,0.119993,0.058700,0.091309,1.000000,1.000000,0.944076,0.055924
0.010419,0.030069,0.003170,0.012648,0.085500,0.569200,0.106400,1.000000,1.000000,0.959001,0.040999
0.007659,0.030427,0.002190,0.012818,0.085800,0.565700,0.085500,1.000000,1.000000,0.859858,0.140142
0.031825,0.041700,0.000800,0.002837,0.058900,0.633800,0.084700,1.000000,1.000000,0.688676,0.311324
0.016543,0.038516,0.002310,0.003294,0.061100,0.521500,0.086700,1.000000,1.000000,0.911170,0.088830
0.002173,0.021390,0.000930,0.122049,0.150700,0.616400,0.104500,1.000000,0.000000,0.484536,0.515464
0.009940,0.041198,0.101710,0.010650,0.081900,0.579800,0.094100,0.000000,0.000000,0.101506,0.898494
0.016453,0.259000,0.190536,0.018165,0.181800,0.060230,0.132000,1.000000,1.000000,0.756905,0.243095
0.029324,0.275800,0.135533,0.020878,0.188300,0.076960,0.144000,1.000000,1.000000,0.882467,0.117533
0.210527,0.491000,0.366999,0.000809,0.083500,0.057360,0.173000,0.000000,0.000000,0.317412,0.682588
0.023065,0.207100,0.135732,0.010200,0.157400,0.066920,0.148000,1.000000,1.000000,0.880289,0.119711
0.000770,0.010243,0.000930,0.175680,0.165000,0.517300,0.082200,1.000000,1.000000,0.533775,0.466225
0.002418,0.021440,0.000850,0.155596,0.160200,0.625800,0.123900,1.000000,0.000000,0.462418,0.537582
0.000934,0.033560,0.000380,0.013185,0.086500,0.361500,0.042000,0.000000,0.000000,0.148108,0.851892
0.044443,0.229759,0.024851,0.001817,0.102291,0.052160,0.084103,1.000000,1.000000,0.942705,0.057295
0.001141,0.016290,0.001670,0.600873,0.224800,0.543800,0.198900,1.000000,0.000000,0.400409,0.599591
0.084537,0.357380,0.040269,0.000766,0.075462,0.035880,0.069801,1.000000,1.000000,0.912795,0.087205
0.025442,0.212800,0.105577,0.004770,0.130100,0.056520,0.131000,1.000000,1.000000,0.902128,0.097872
0.041420,0.238097,0.129813,0.004629,0.118299,0.054183,0.115614,1.000000,1.000000,0.952470,0.047530
0.073051,0.325317,0.013351,0.001249,0.085256,0.053820,0.092840,1.000000,1.000000,0.965070,0.034930
0.007034,0.064185,0.002610,0.071845,0.132000,0.612200,0.193400,0.000000,1.000000,0.772421,0.227579
0.004951,0.017190,0.001280,0.014523,0.088500,0.543100,0.071700,1.000000,1.000000,0.750809,0.249191
0.162601,0.160200,0.101064,0.000059,0.043400,0.054960,0.105000,1.000000,1.000000,0.912251,0.087749
0.017766,0.030790,0.001540,0.004774,0.067000,0.572400,0.094600,1.000000,1.000000,0.881140,0.118860
0.083506,0.162000,0.136804,0.000395,0.069800,0.060750,0.136000,1.000000,1.000000,0.903855,0.096145
0.016225,0.064710,0.001210,0.009093,0.078800,0.595600,0.109800,1.000000,1.000000,0.919957,0.080043
0.003994,0.080288,0.009087,0.005715,0.124703,0.037020,0.048595,1.000000,1.000000,0.877109,0.122891
0.067451,0.089387,0.036700,0.002361,0.056200,0.484700,0.219100,0.000000,0.000000,0.216341,0.783659
0.022251,0.017450,0.002070,0.002001,0.053900,0.530700,0.075700,1.000000,1.000000,0.773672,0.226328
0.139285,0.399861,0.095785,0.000366,0.062717,0.051034,0.083614,1.000000,1.000000,0.920122,0.079878
0.091650,0.102940,0.002270,0.002457,0.056800,0.670500,0.160800,1.000000,1.000000,0.717422,0.282578
0.005244,0.113900,0.001100,0.057476,0.124900,0.659800,0.114500,0.000000,0.000000,0.335771,0.664229
0.010372,0.030350,0.003200,0.006368,0.072000,0.512100,0.088800,1.000000,1.000000,0.933285,0.066715
0.005499,0.158800,0.044480,0.074814,0.259000,0.058080,0.135000,1.000000,0.000000,0.238545,0.761455
0.009763,0.030640,0.001940,0.005759,0.070300,0.505200,0.081600,1.000000,1.000000,0.892061,0.107939
0.065198,0.263000,0.085555,0.000852,0.084600,0.049517,0.265000,0.000000,1.000000,0.695131,0.304869
0.001074,0.024305,0.033010,0.245063,0.179400,0.596200,0.095900,0.000000,0.000000,0.008128,0.991872
0.018799,0.047950,0.002040,0.001582,0.050900,0.480800,0.071500,0.000000,1.000000,0.844939,0.155061
0.001076,0.041178,0.069110,0.455151,0.209400,0.601100,0.126700,0.000000,0.000000,0.011148,0.988852
0.039831,0.024420,0.001460,0.000733,0.042000,0.502600,0.075900,1.000000,1.000000,0.835651,0.164349
0.022736,0.424350,0.005070,0.004032,0.064300,0.578000,0.100000,0.000000,0.000000,0.079586,0.920414
0.132996,0.074360,0.002510,0.000080,0.024100,0.452300,0.065900,1.000000,1.000000,0.821225,0.178775
0.002248,0.020361,0.001250,0.038075,0.112700,0.510300,0.078900,1.000000,1.000000,0.593245,0.406755
0.015080,0.103200,0.030129,0.000890,0.085500,0.040080,0.066000,1.000000,1.000000,0.926455,0.073545
0.151130,0.034900,0.004410,0.002640,0.057800,0.676800,0.230200,1.000000,0.000000,0.334796,0.665204
0.356134,0.351200,0.031219,0.000109,0.050500,0.046285,0.071000,1.000000,1.000000,0.965040,0.034960
0.015045,0.058230,0.001510,0.017724,0.093100,0.579800,0.152500,1.000000,1.000000,0.919082,0.080918
0.005536,0.022942,0.002200,0.002423,0.056600,0.389100,0.056400,1.000000,1.000000,0.948206,0.051794
0.025337,0.096640,0.003470,0.000693,0.041400,0.446900,0.063500,0.000000,1.000000,0.830406,0.169594
0.060588,0.408400,0.352541,0.042498,0.224900,0.070110,0.360000,0.000000,0.000000,0.385022,0.614978
0.001567,0.032593,0.049660,0.137170,0.155100,0.588300,0.090500,0.000000,0.000000,0.012717,0.987283
0.042808,0.207300,0.028386,0.000609,0.077800,0.043540,0.069000,1.000000,1.000000,0.966980,0.033020
0.025082,0.064230,0.002260,0.008576,0.077600,0.642900,0.126200,1.000000,1.000000,0.884637,0.115363
0.005509,0.030788,0.001490,0.017962,0.093400,0.544800,0.088300,1.000000,1.000000,0.784133,0.215867
0.080432,0.200672,0.012873,0.000057,0.039370,0.034710,0.037114,1.000000,1.000000,0.964065,0.035935
0.019964,0.026403,0.001500,0.002388,0.056400,0.525000,0.079000,1.000000,1.000000,0.855836,0.144164
0.019243,0.307500,0.169815,0.024784,0.196500,0.063243,0.148000,1.000000,1.000000,0.914522,0.085478
0.018093,0.198300,0.232306,0.016472,0.177400,0.069050,0.177000,1.000000,1.000000,0.746432,0.253568
0.019648,0.158600,0.159566,0.000392,0.069600,0.033140,0.064000,1.000000,1.000000,0.943393,0.056607
0.120939,0.088180,0.002320,0.000291,0.033300,0.545600,0.084300,1.000000,1.000000,0.793841,0.206159
0.376243,0.040640,0.001320,0.000099,0.025400,0.591600,0.096000,1.000000,0.000000,0.384740,0.615260
0.043954,0.230600,0.020299,0.001193,0.092000,0.048360,0.073000,1.000000,1.000000,0.926945,0.073055
0.031414,0.443612,0.130709,0.022790,0.176220,0.065340,0.173409,1.000000,1.000000,0.929899,0.070101
0.034661,0.440300,0.208363,0.235361,0.345000,0.072498,0.302000,0.000000,0.000000,0.315016,0.684984
0.006618,0.036813,0.002980,0.030465,0.106600,0.552900,0.129400,1.000000,1.000000,0.956713,0.043287
0.037115,0.268500,0.139410,0.003990,0.124500,0.059730,0.122000,1.000000,1.000000,0.939142,0.060858
0.036514,0.064825,0.033270,0.002108,0.054600,0.581100,0.100000,0.000000,0.000000,0.041891,0.958109
0.011131,0.042372,0.002060,0.019431,0.095200,0.580000,0.143500,1.000000,1.000000,0.938425,0.061575
0.011085,0.017510,0.002500,0.004617,0.066500,0.508000,0.079300,1.000000,1.000000,0.937094,0.062906
0.002666,0.075946,0.067430,0.119989,0.150200,0.623400,0.115900,0.000000,0.000000,0.016106,0.983894
0.001847,0.016605,0.002230,0.075340,0.133700,0.559100,0.086000,0.000000,1.000000,0.722512,0.277488
0.154433,0.384931,0.057064,0.000383,0.063465,0.056070,0.079689,1.000000,1.000000,0.940871,0.059129
0.024754,0.033900,0.002100,0.001370,0.049100,0.485200,0.080400,1.000000,1.000000,0.888138,0.111862
0.072219,0.211600,0.135058,0.001888,0.103200,0.061728,0.115000,1.000000,1.000000,0.870393,0.129607
0.033704,0.460800,0.136938,0.014660,0.172300,0.057650,0.185000,1.000000,1.000000,0.945704,0.054296
0.092897,0.535892,0.114813,0.003278,0.108526,0.060550,0.141549,1.000000,1.000000,0.910911,0.089089
0.519802,0.149678,0.040880,0.000051,0.021600,0.531000,0.103000,0.000000,0.000000,0.192956,0.807044
0.024308,0.026054,0.002140,0.001887,0.053200,0.531300,0.082000,1.000000,1.000000,0.908612,0.091388
0.085351,0.067504,0.006310,0.000544,0.039000,0.558400,0.093800,1.000000,1.000000,0.885918,0.114082
0.000643,0.023128,0.054030,0.548636,0.219300,0.589900,0.098900,0.000000,0.000000,0.008662,0.991338
0.464094,0.482234,0.021863,0.000172,0.051920,0.058710,0.103563,0.000000,1.000000,0.944539,0.055461
0.012100,0.035580,0.001390,0.010037,0.080700,0.555300,0.109800,1.000000,1.000000,0.939252,0.060748
0.115994,0.024136,0.013660,0.000116,0.026500,0.453000,0.073500,0.000000,1.000000,0.653251,0.346749
0.031532,0.034900,0.000740,0.001065,0.046100,0.518300,0.073900,1.000000,1.000000,0.687326,0.312674
0.043433,0.451400,0.244433,0.603475,0.436600,0.099000,0.383000,0.000000,0.000000,0.145417,0.854583
0.008497,0.135217,0.195461,0.003371,0.109285,0.034930,0.067927,1.000000,1.000000,0.830687,0.169313
0.036622,0.425300,0.133765,0.010557,0.158800,0.058260,0.208000,1.000000,1.000000,0.951416,0.048584
0.452652,0.198700,0.002410,0.000333,0.034500,0.666400,0.173000,0.000000,0.000000,0.240806,0.759194
0.002431,0.014010,0.001070,0.096540,0.142200,0.623100,0.095500,1.000000,0.000000,0.427853,0.572147
0.004753,0.023500,0.505940,58.041520,0.704000,0.348600,18.001300,0.000000,0.000000,0.050469,0.949531
0.002887,0.009879,0.001240,0.002275,0.055700,0.348300,0.038900,1.000000,1.000000,0.913880,0.086120
0.044571,0.610897,0.180312,0.017474,0.164899,0.060740,0.209465,1.000000,1.000000,0.937954,0.062046
0.001205,0.015370,0.012600,0.368180,0.198800,0.629200,0.112200,0.000000,0.000000,0.179374,0.820626
0.009145,0.054220,0.001630,0.011961,0.084300,0.584900,0.091900,0.000000,1.000000,0.792493,0.207507
0.000743,0.006688,0.001470,0.026251,0.102600,0.373100,0.049800,1.000000,1.000000,0.857888,0.142112
0.025947,0.031300,0.018943,0.000033,0.037500,0.034950,0.031000,1.000000,1.000000,0.962532,0.037468
0.308025,0.026650,0.003550,0.000335,0.034500,0.522000,0.188700,0.000000,1.000000,0.645151,0.354849
0.000522,0.008907,0.001520,0.671555,0.230800,0.599100,0.095400,0.000000,0.000000,0.231485,0.768515
0.578888,0.185210,0.001690,0.000232,0.031500,0.618000,0.191700,1.000000,0.000000,0.145045,0.854955
0.036239,0.272311,0.164563,0.013109,0.153466,0.067173,0.139527,1.000000,1.000000,0.897288,0.102712
0.004465,0.028823,0.003070,0.155536,0.160100,0.609300,0.198500,0.000000,1.000000,0.758023,0.241977
0.020060,0.033203,0.001960,0.000400,0.036100,0.395000,0.049300,1.000000,1.000000,0.895067,0.104933
0.034061,0.024710,0.002960,0.002232,0.055400,0.591000,0.094000,1.000000,1.000000,0.843373,0.156627
0.044837,0.354200,0.139078,0.004452,0.127900,0.056460,0.235000,1.000000,1.000000,0.864706,0.135294
0.274743,0.091370,0.002160,0.000282,0.033000,0.627700,0.120700,1.000000,1.000000,0.564805,0.435195
0.271970,0.547600,0.054015,0.000339,0.067200,0.058590,0.094000,1.000000,1.000000,0.935441,0.064559
0.038016,0.322300,0.136371,0.006726,0.141800,0.062440,0.147000,1.000000,1.000000,0.935526,0.064474
0.010304,0.042246,0.001840,0.012298,0.084900,0.565700,0.104600,1.000000,1.000000,0.935804,0.064196
0.004160,0.016261,0.000860,0.007840,0.075900,0.449900,0.063900,1.000000,1.000000,0.846850,0.153150
0.001992,0.040383,0.045850,0.100631,0.143500,0.602400,0.090000,0.000000,0.000000,0.006992,0.993008
0.006840,0.043274,0.062080,0.018858,0.094500,0.597000,0.090800,0.000000,0.000000,0.031130,0.968870
0.126827,0.382700,0.052495,0.000768,0.082400,0.058510,0.104000,1.000000,1.000000,0.929910,0.070090
0.040198,0.318000,0.094733,0.006532,0.140800,0.062080,0.142000,1.000000,1.000000,0.906499,0.093501
0.000567,0.047100,0.000770,0.173827,0.164900,0.509200,0.064500,0.000000,0.000000,0.021445,0.978554
0.037320,0.069616,0.036960,0.001977,0.053800,0.591000,0.094000,0.000000,0.000000,0.041989,0.958011
0.364144,0.153700,0.002200,0.000106,0.025900,0.603900,0.095100,0.000000,0.000000,0.271120,0.728880
0.038149,0.140400,0.126261,0.001522,0.097800,0.064256,0.139000,1.000000,1.000000,0.909507,0.090493
0.012980,0.252989,0.391860,0.019158,0.168736,0.049650,0.263993,1.000000,0.000000,0.459088,0.540912
0.036651,0.234600,0.071902,0.005551,0.135200,0.063700,0.232000,0.000000,1.000000,0.551481,0.448519
0.010066,0.101051,0.057219,0.033615,0.194201,0.057250,0.116996,1.000000,0.000000,0.487236,0.512764
0.086648,0.042326,0.009400,0.000728,0.041900,0.552200,0.112000,1.000000,1.000000,0.911623,0.088377
0.001013,0.030512,0.005890,0.702631,0.233700,0.666300,0.133800,0.000000,0.000000,0.079366,0.920634
0.001891,0.069860,0.164490,3.699502,0.353600,0.508600,0.686000,0.000000,0.000000,0.016742,0.983258
0.140121,0.593486,0.044835,0.003350,0.109117,0.071840,0.158046,1.000000,1.000000,0.830189,0.169811
0.205386,0.086810,0.002110,0.000038,0.020000,0.440000,0.062400,1.000000,1.000000,0.606318,0.393682
0.007293,0.040530,0.000730,0.015819,0.090400,0.595900,0.085600,1.000000,1.000000,0.713281,0.286719
0.001898,0.027114,0.001730,0.227895,0.176100,0.564000,0.151500,1.000000,1.000000,0.685068,0.314932
0.018360,0.106200,0.051160,0.005732,0.136300,0.063115,0.161000,1.000000,1.000000,0.695533,0.304467
0.081756,0.768300,0.179327,0.045747,0.229100,0.091690,0.344000,1.000000,1.000000,0.652761,0.347239
0.004988,0.091420,0.002590,0.022727,0.099000,0.581900,0.082300,0.000000,1.000000,0.565374,0.434626
0.519121,0.497500,0.096932,0.000053,0.042200,0.054370,0.086000,1.000000,1.000000,0.924871,0.075129
0.011007,0.090900,0.046749,0.010829,0.159800,0.064090,0.159000,1.000000,1.000000,0.635559,0.364441
0.001772,0.024592,0.001020,0.190434,0.168500,0.624300,0.114900,1.000000,0.000000,0.205233,0.794767
0.000567,0.043990,0.001150,0.864894,0.245700,0.639500,0.104900,0.000000,0.000000,0.055135,0.944865
0.017630,0.184900,0.095565,0.001654,0.099900,0.039580,0.067000,1.000000,1.000000,0.898777,0.101223
0.000970,0.011290,0.018650,16.204858,0.511900,0.455500,1.563000,0.000000,0.000000,0.327011,0.672989
0.004944,0.045033,0.054290,0.030853,0.106900,0.578000,0.100000,0.000000,0.000000,0.015153,0.984847
0.018715,0.102135,0.010618,0.001948,0.095278,0.043167,0.065107,1.000000,1.000000,0.956439,0.043561
0.014958,0.153400,0.067055,0.008257,0.149300,0.056660,0.127000,0.000000,1.000000,0.643933,0.356067
0.029511,0.340400,0.136230,0.013841,0.169900,0.063700,0.139000,1.000000,1.000000,0.928451,0.071549
0.006856,0.022680,0.001270,0.015307,0.089700,0.573400,0.088300,0.000000,1.000000,0.826933,0.173067
0.856672,0.231440,0.003870,0.000081,0.024200,0.644900,0.130900,1.000000,0.000000,0.493180,0.506820
0.105304,0.062140,0.003180,0.000358,0.035100,0.553400,0.087500,1.000000,1.000000,0.857958,0.142042
0.081416,0.141750,0.004630,0.001753,0.052200,0.635200,0.140100,1.000000,1.000000,0.736132,0.263868
0.006373,0.039377,0.051600,0.044110,0.116900,0.595300,0.125400,0.000000,0.000000,0.047178,0.952822
0.364951,0.006360,0.003690,0.000080,0.024100,0.557400,0.088400,0.000000,0.000000,0.451418,0.548582
0.125602,0.071050,0.002890,0.000395,0.036000,0.577400,0.095800,1.000000,1.000000,0.915972,0.084028
0.003016,0.028349,0.002250,0.104449,0.144900,0.561100,0.140000,1.000000,1.000000,0.919998,0.080002
0.032989,0.235200,0.097209,0.003587,0.121200,0.057350,0.090000,1.000000,1.000000,0.945134,0.054866
0.186017,0.236909,0.091300,0.008459,0.137545,0.061750,0.370070,1.000000,1.000000,0.528772,0.471228
0.008981,0.050397,0.007190,0.015336,0.089800,0.597700,0.102200,1.000000,1.000000,0.738357,0.261643
0.023019,0.161400,0.123642,0.001298,0.094000,0.046540,0.079000,1.000000,1.000000,0.966027,0.033973
0.061668,0.226192,0.170196,0.003630,0.111323,0.057470,0.128156,1.000000,1.000000,0.939109,0.060891
0.110964,0.128310,0.002110,0.000077,0.023900,0.444100,0.054600,1.000000,1.000000,0.591327,0.408673
0.146504,0.208000,0.018191,0.000188,0.058000,0.058595,0.098000,1.000000,1.000000,0.958304,0.041696
